Prix,Annee,Auto_manuel,Carburant,Marque,Module,Nombre de portes,Première main,Etat,Kilometrage,Puissance_fiscale
20000,1987,Manuelle,diesel,Peugeot,309,5,Non,Correct,224999,7
130000,2022,Manuelle,essence,Opel,Corsa,5,Oui,Excellent,22499,6
165000,2020,Manuelle,diesel,Volkswagen,Caddy,5,Oui,Excellent,104999,8
130000,2022,Manuelle,essence,Opel,Corsa,5,Oui,Excellent,22499,6
175000,2021,Automatique,essence,Abarth,595,3,Oui,Excellent,47499,8
123000,2021,Manuelle,diesel,Dacia,Dokker,5,Oui,Excellent,164999,6
210000,2016,Manuelle,diesel,BMW,X1,5,Non,Excellent,7499,6
129000,2019,Manuelle,diesel,Dacia,Dokker,5,Non,Très bon,82499,5
32000,2004,Manuelle,diesel,Ssangyong,Rexton,5,Non,Correct,194999,11
130000,2022,Manuelle,essence,Opel,Corsa,5,Oui,Excellent,22499,6
245000,2015,Automatique,diesel,Mercedes-Benz,Classe C,5,Non,Excellent,194999,6
130000,2016,Manuelle,diesel,Kia,Ceed,5,Non,Excellent,17499,7
195000,2021,Automatique,diesel,Opel,Crossland,5,Oui,Excellent,72499,7
48000,2007,Manuelle,essence,Volkswagen,Fox,5,Non,Bon,7499,6
430000,2018,Automatique,diesel,Audi,Q5,5,Non,Très bon,174999,8
119000,2019,Manuelle,diesel,Renault,Kangoo,5,Non,Excellent,124999,6
60000,2007,Manuelle,diesel,Toyota,Avensis,5,Non,Correct,37499,9
108000,2017,Automatique,diesel,Renault,Clio,5,Non,Bon,194999,6
119000,2019,Manuelle,diesel,Dacia,Dokker,5,Non,Très bon,104999,6
395000,2022,Automatique,diesel,Volkswagen,Touareg,5,Non,Très bon,114999,12
140000,2016,Automatique,diesel,Opel,Astra,5,Non,Très bon,124999,8
75000,2009,Automatique,diesel,Kia,Sportage,5,Oui,Bon,324999,8
97000,2021,Manuelle,diesel,Fiat,Fiorino,5,Oui,Très bon,104999,5
43000,2004,Automatique,essence,Peugeot,607,5,Non,Très bon,114999,17
175000,2020,Manuelle,diesel,Volkswagen,Caddy,5,Oui,Très bon,104999,8
140000,2019,Automatique,diesel,Fiat,Tipo,5,Non,Excellent,124999,6
42000,2003,Manuelle,diesel,Peugeot,206,5,Non,Très bon,224999,5
170000,2022,Manuelle,diesel,Peugeot,Rifter,5,Oui,Excellent,104999,6
150800,2022,Manuelle,diesel,Dacia,Logan,5,Non,Neuf,114999,6
110000,2018,Manuelle,diesel,Citroen,Berlingo,5,Non,Bon,224999,6
120600,2013,Manuelle,diesel,Volkswagen,Caddy,5,Oui,Excellent,224999,6
138000,2020,Manuelle,diesel,Renault,Megane,5,Oui,Bon,224999,6
138000,2020,Manuelle,diesel,Renault,Megane,5,Oui,Bon,224999,6
230000,2018,Automatique,diesel,Skoda,Kodiaq,5,Non,Excellent,154999,8
105000,2008,Manuelle,diesel,Volkswagen,Caddy,5,Non,Excellent,164999,8
410000,2019,Automatique,diesel,BMW,Série 5,5,Oui,Excellent,104999,8
50000,2005,Manuelle,essence,Ford,Connect,3,Oui,Excellent,2499,10
98000,2014,Manuelle,diesel,Citroen,C4,5,Oui,Très bon,174999,6
140000,2011,Automatique,diesel,BMW,X3,5,Oui,Bon,174999,8
380000,2017,Automatique,diesel,Maserati,Levante,5,Oui,Très bon,184999,6
70000,1998,Manuelle,essence,Ford,Escort,3,Non,Excellent,82499,9
285000,2018,Automatique,hybride,Lexus,NX,5,Oui,Excellent,124999,14
175000,2022,Automatique,diesel,Hyundai,Accent,5,Non,Excellent,62499,6
450000,2021,Automatique,diesel,Volkswagen,Golf 8,5,Oui,Excellent,124999,8
95000,2019,Manuelle,essence,Peugeot,208,5,Oui,Excellent,27499,7
95000,2019,Manuelle,essence,Peugeot,208,5,Oui,Excellent,27499,7
225000,2016,Automatique,diesel,Land Rover,Range Rover,5,Non,Bon,184999,8
64000,2013,Manuelle,essence,Hyundai,i10,5,Oui,Très bon,144999,6
163000,2022,Manuelle,diesel,Renault,Express,5,Oui,Neuf,22499,6
102000,2019,Manuelle,diesel,Dacia,Dokker,3,Oui,Excellent,104999,6
60000,2013,Manuelle,essence,Subaru,Impreza,5,Non,Excellent,124999,9
42000,2006,Manuelle,diesel,Kia,Cerato,5,Non,Très bon,2499,8
103000,2019,Manuelle,diesel,Dacia,Logan,5,Non,Excellent,154999,6
156000,2018,Manuelle,diesel,Nissan,Juke,5,Oui,Très bon,82499,6
260000,2016,Automatique,diesel,Land Rover,Discovery Sport,5,Non,Excellent,124999,9
125000,2011,Automatique,diesel,Land Rover,Range Rover Sport,5,Non,Très bon,274999,11
58000,2007,Manuelle,essence,Renault,Clio,5,Non,Très bon,224999,7
112000,2013,Manuelle,diesel,Hyundai,i30,5,Non,Très bon,164999,6
70000,2006,Manuelle,diesel,Nissan,Pathfinder,5,Non,Très bon,7499,10
135000,2015,Manuelle,diesel,Nissan,Juke,5,Non,Très bon,134999,6
125000,2019,Manuelle,diesel,Dacia,Sandero,5,Oui,Excellent,72499,7
145000,2021,Manuelle,diesel,Citroen,Berlingo,5,Non,Excellent,82499,6
35000,2005,Manuelle,diesel,Ssangyong,Rexton,5,Oui,Très bon,424999,11
55000,2009,Manuelle,diesel,Peugeot,Partner,5,Non,Bon,32499,7
130000,2014,Manuelle,diesel,Toyota,Corolla,5,Non,Excellent,154999,5
35000,2005,Manuelle,diesel,Ssangyong,Rexton,5,Oui,Très bon,424999,11
128000,2021,Manuelle,diesel,Renault,Express,5,Non,Très bon,144999,6
87000,2015,Manuelle,diesel,Renault,Kangoo,5,Non,Très bon,194999,6
140000,2013,Automatique,diesel,Volkswagen,Touareg,5,Non,Excellent,374999,11
29000,2002,Manuelle,diesel,Fiat,Palio,5,Non,Bon,324999,7
150000,2020,Manuelle,diesel,Citroen,C4,5,Oui,Excellent,104999,6
160000,2020,Manuelle,diesel,Mitsubishi,L200,3,Oui,Excellent,184999,10
115000,2017,Manuelle,diesel,Ford,Fiesta,5,Oui,Très bon,72499,6
340000,2023,Automatique,hybride,Hyundai,Tucson,5,Oui,Excellent,27499,9
190000,2014,Manuelle,diesel,Volkswagen,Tiguan,5,Non,Excellent,164999,8
80000,2010,Manuelle,diesel,Ford,Fiesta,5,Non,Très bon,164999,7
420000,2017,Automatique,essence,Audi,A5,3,Oui,Excellent,114999,17
135000,2019,Manuelle,diesel,Opel,Astra,5,Non,Excellent,124999,6
25000,1983,Manuelle,diesel,Renault,R18,5,Non,Bon,224999,8
265000,2019,Automatique,diesel,Jeep,Grand Cherokee,5,Non,Très bon,97499,12
67000,2005,Manuelle,diesel,Volkswagen,Golf 5,5,Oui,Très bon,32499,8
145000,2022,Automatique,diesel,Hyundai,Accent,5,Oui,Excellent,114999,6
125000,2019,Automatique,diesel,Hyundai,Elantra,5,Non,Très bon,194999,6
113000,2015,Manuelle,diesel,Ford,Fiesta,5,Non,Très bon,124999,6
100000,2010,Manuelle,diesel,Renault,Megane,3,Oui,Très bon,124999,7
98000,2005,Manuelle,diesel,BMW,Série 5,5,Oui,Excellent,324999,10
186000,2022,Automatique,diesel,Dacia,Duster,5,Oui,Neuf,87499,6
50000,2002,Manuelle,diesel,Audi,A6,5,Non,Très bon,274999,8
164999,2019,Manuelle,diesel,Renault,Kadjar,5,Non,Très bon,104999,6
435000,2020,Automatique,diesel,Land Rover,Range Rover Evoque,5,Oui,Excellent,17499,8
73000,2009,Manuelle,diesel,Dacia,Sandero,5,Non,Très bon,17499,6
113000,2022,Manuelle,essence,Kia,Picanto,5,Oui,Excellent,52499,6
85000,2008,Manuelle,diesel,Toyota,Auris,5,Oui,Très bon,47499,5
249000,2015,Automatique,diesel,BMW,Série 3,5,Oui,Très bon,144999,7
95001,2019,Manuelle,diesel,Fiat,Tipo,5,Oui,Excellent,2499,5
267000,2019,Manuelle,diesel,Volkswagen,Touareg,5,Non,Excellent,114999,12
85000,2010,Automatique,diesel,Volkswagen,Touareg,5,Non,Excellent,274999,12
137000,2019,Manuelle,diesel,Hyundai,Accent,5,Oui,Excellent,124999,6
209000,2020,Automatique,diesel,Skoda,Octavia,5,Oui,Excellent,144999,8
153000,2016,Manuelle,diesel,Ford,Kuga,5,Non,Très bon,184999,8
90000,2011,Manuelle,diesel,Peugeot,508,5,Oui,Excellent,194999,6
168000,2021,Manuelle,diesel,Peugeot,208,5,Non,Très bon,2499,6
329000,2023,Automatique,hybride,Renault,Arkana,5,Oui,Excellent,22499,9
124000,2016,Automatique,diesel,Opel,Astra,5,Oui,Bon,124999,8
55000,2008,Manuelle,essence,Peugeot,207,5,Non,Très bon,184999,7
400000,2016,Automatique,diesel,BMW,Série 7,5,Non,Très bon,184999,12
275000,2019,Automatique,diesel,Hyundai,Santa Fe,5,Oui,Excellent,72499,9
29000,2006,Manuelle,essence,Chevrolet,Alero,5,Non,Excellent,154999,9
120000,2017,Manuelle,diesel,Renault,Clio,5,Oui,Excellent,92499,6
75000,2008,Manuelle,diesel,Citroen,C4,5,Oui,Très bon,224999,6
138000,2014,Manuelle,diesel,Skoda,Octavia,5,Non,Neuf,134999,8
59000,1998,Manuelle,diesel,Renault,Megane,5,Oui,Excellent,144999,7
175000,2017,Automatique,diesel,Volkswagen,Touareg,5,Non,Très bon,224999,12
98000,2005,Manuelle,diesel,BMW,Série 5,5,Non,Excellent,324999,10
217000,2019,Automatique,diesel,Skoda,Karoq,5,Oui,Excellent,104999,8
140000,2021,Manuelle,diesel,Opel,Corsa,5,Oui,Très bon,47499,6
28000,1996,Manuelle,essence,Volkswagen,Golf 3,3,Non,Très bon,32499,8
320000,2019,Automatique,diesel,Mercedes-Benz,Classe CLA,5,Non,Très bon,82499,9
85000,2014,Manuelle,essence,Fiat,500,3,Non,Excellent,104999,6
240000,2019,Automatique,diesel,Mercedes-Benz,220,5,Non,Excellent,2499,8
55000,2003,Automatique,diesel,Mercedes-Benz,Classe E,3,Non,Bon,274999,12
375000,2024,Automatique,diesel,Skoda,Octavia,5,Non,Excellent,2499,8
140000,2006,Automatique,essence,Ford,Mustang,5,Non,Très bon,124999,20
120000,2012,Manuelle,diesel,Seat,Leon,5,Oui,Excellent,500000,6
134000,2021,Automatique,essence,Fiat,500,5,Oui,Excellent,52499,7
330000,2021,Automatique,diesel,Hyundai,Tucson,5,Oui,Excellent,67499,6
125000,2022,Manuelle,essence,Kia,Picanto,5,Oui,Excellent,67499,5
30000,1991,Manuelle,diesel,Citroen,C15,3,Non,Très bon,274999,7
130000,2009,Automatique,diesel,Volkswagen,Touran,5,Non,Excellent,374999,8
180000,2013,Automatique,diesel,Autres,Autres,5,Non,Excellent,154999,10
103000,2019,Manuelle,diesel,Fiat,Fiorino,5,Non,Excellent,134999,5
132000,2015,Manuelle,diesel,Seat,Leon,5,Non,Excellent,154999,6
205000,2021,Manuelle,diesel,Skoda,Octavia,5,Oui,Excellent,37499,8
205000,2016,Automatique,diesel,Jaguar,XE,5,Non,Excellent,92499,8
75000,2008,Manuelle,diesel,Ford,Focus,5,Oui,Bon,174999,6
39000,2009,Manuelle,essence,Hyundai,Atos,5,Non,Excellent,154999,6
75000,2008,Manuelle,essence,Honda,CR-V,5,Non,Excellent,184999,11
88000,2009,Manuelle,diesel,Ford,Focus,5,Oui,Bon,22499,7
13000,1991,Manuelle,essence,Citroen,AX,5,Non,Bon,274999,5
64000,2009,Manuelle,essence,Volkswagen,Polo,5,Non,Excellent,12499,7
178000,2013,Automatique,diesel,Audi,A4,5,Non,Excellent,224999,8
127000,2012,Manuelle,diesel,Hyundai,ix35,5,Non,Très bon,154999,8
30000,1994,Manuelle,essence,Renault,19,5,Non,Bon,32499,8
155000,2018,Automatique,diesel,Volkswagen,Jetta,5,Oui,Excellent,124999,8
95000,2017,Manuelle,diesel,Dacia,Sandero,5,Non,Excellent,124999,4
125000,2016,Manuelle,diesel,Hyundai,Accent,5,Oui,Très bon,124999,6
34999,2005,Manuelle,diesel,Citroen,C15,3,Non,Bon,154999,6
310000,2018,Automatique,diesel,Volkswagen,Golf 7,5,Oui,Excellent,22499,10
35000,1998,Manuelle,essence,Toyota,Tercel,5,Non,Excellent,32499,7
186000,2020,Manuelle,essence,Suzuki,Jimny,3,Oui,Excellent,37499,8
45000,2007,Manuelle,diesel,Citroen,Berlingo,5,Non,Très bon,27499,7
130000,2009,Automatique,diesel,Volkswagen,Touran,5,Oui,Excellent,374999,8
63500,2007,Manuelle,diesel,Nissan,X-Trail,5,Non,Bon,374999,8
68000,2009,Automatique,diesel,Kia,Sportage,5,Non,Excellent,224999,8
157000,2019,Manuelle,diesel,Dacia,Duster,5,Oui,Neuf,114999,6
132000,2020,Automatique,diesel,Renault,Clio,5,Oui,Très bon,154999,6
113000,2015,Manuelle,diesel,Citroen,C4,5,Oui,Très bon,104999,6
170000,2021,Automatique,diesel,Dacia,Duster,5,Oui,Très bon,77499,6
250000,2017,Manuelle,diesel,Volkswagen,Tiguan,5,Oui,Excellent,92499,8
133000,2019,Manuelle,diesel,Renault,Clio,5,Oui,Très bon,27499,6
225000,2019,Automatique,diesel,Ford,Fusion,5,Non,Bon,184999,8
68000,2011,Manuelle,essence,Fiat,Punto,5,Non,Très bon,164999,7
104000,2012,Manuelle,diesel,Renault,Latitude,5,Non,Très bon,134999,8
73000,2013,Manuelle,diesel,Peugeot,206,5,Oui,Très bon,164999,6
420000,2020,Automatique,diesel,BMW,Série 5,5,Oui,Très bon,57499,8
125000,2014,Manuelle,diesel,Ford,Focus,5,Non,Très bon,194999,6
72000,2007,Manuelle,diesel,Hyundai,Santa Fe,5,Non,Bon,184999,8
120000,2016,Automatique,diesel,Renault,Megane,5,Non,Très bon,184999,6
255000,2018,Automatique,diesel,Audi,A4,5,Non,Excellent,97499,8
64000,2007,Manuelle,diesel,Renault,Kangoo,5,Non,Très bon,424999,7
125000,2008,Automatique,diesel,BMW,X6,5,Oui,Excellent,224999,11
195000,2016,Manuelle,diesel,Hyundai,Tucson,5,Oui,Excellent,184999,7
85000,2011,Manuelle,diesel,Hyundai,i30,5,Non,Excellent,194999,6
45000,2015,Manuelle,diesel,Peugeot,206,5,Oui,Très bon,124999,7
55000,2008,Manuelle,essence,Fiat,Panda,5,Non,Excellent,124999,6
132000,2023,Automatique,essence,Hyundai,i10,5,Oui,Excellent,27499,4
55000,2008,Manuelle,essence,Fiat,Panda,5,Non,Excellent,124999,6
132000,2023,Automatique,essence,Hyundai,i10,5,Oui,Excellent,27499,4
110000,2013,Manuelle,essence,Dacia,Duster,5,Non,Excellent,22499,7
25000,2000,Manuelle,diesel,Renault,Express,3,Non,Bon,2499,41
285000,2015,Automatique,diesel,Mercedes-Benz,Classe C,3,Non,Excellent,324999,18
65000,2001,Manuelle,diesel,Volkswagen,Golf 4,5,Oui,Excellent,97499,8
241000,2018,Automatique,diesel,Hyundai,Tucson,5,Oui,Excellent,104999,7
180000,2018,Manuelle,diesel,Ford,Kuga,5,Non,Excellent,164999,6
35000,1993,Manuelle,diesel,Mercedes-Benz,250,5,Non,Bon,2499,10
39000,1995,Manuelle,diesel,Renault,Laguna,5,Non,Très bon,72499,8
270000,2020,Automatique,diesel,Skoda,Kodiaq,5,Non,Excellent,114999,9
133000,2021,Automatique,essence,Fiat,500,3,Oui,Excellent,27499,6
148000,2021,Automatique,diesel,Hyundai,Accent,5,Oui,Excellent,77499,6
260000,2020,Automatique,diesel,Kia,Sportage,5,Oui,Très bon,154999,8
260000,2020,Automatique,diesel,Kia,Sportage,5,Oui,Très bon,154999,8
130000,2012,Manuelle,diesel,Audi,A4,5,Non,Excellent,154999,8
85000,2015,Manuelle,diesel,Dacia,Logan,5,Non,Excellent,224999,6
350000,2015,Automatique,diesel,Land Rover,Range Rover Sport,5,Non,Excellent,144999,12
123000,2019,Manuelle,diesel,Dacia,Dokker,5,Non,Très bon,57499,6
42000,2010,Manuelle,essence,Fiat,Punto,5,Non,Bon,114999,6
155000,2019,Manuelle,diesel,Peugeot,Tepee,5,Oui,Excellent,62499,7
65000,2013,Manuelle,essence,Suzuki,Splash,5,Non,Bon,17499,6
95000,2017,Manuelle,essence,Opel,Adam,3,Non,Neuf,124999,6
58000,1993,Manuelle,diesel,Mitsubishi,Colt,5,Non,Excellent,114999,10
85000,2015,Manuelle,diesel,Dacia,Logan,5,Non,Excellent,194999,6
240000,2016,Automatique,diesel,Land Rover,Discovery Sport,5,Non,Très bon,184999,9
145000,2012,Automatique,diesel,Mercedes-Benz,220,5,Oui,Excellent,7499,9
167000,2019,Automatique,diesel,Dacia,Duster,5,Non,Très bon,144999,7
130000,2011,Automatique,diesel,BMW,Série 3,5,Non,Très bon,164999,8
32000,1992,Manuelle,diesel,Renault,R19,5,Oui,Très bon,32499,7
142000,2018,Automatique,diesel,Volkswagen,Jetta,5,Non,Excellent,124999,8
27000,1987,Manuelle,diesel,Peugeot,205,5,Non,Bon,104999,7
157000,2014,Automatique,diesel,Hyundai,ix35,5,Non,Excellent,224999,8
167000,2019,Automatique,diesel,Dacia,Duster,5,Non,Excellent,144999,6
88000,2014,Manuelle,essence,Renault,Clio,5,Oui,Excellent,67499,6
320000,2022,Automatique,diesel,Peugeot,3008,5,Oui,Excellent,62499,8
167000,2019,Automatique,diesel,Dacia,Duster,5,Non,Excellent,144999,6
167000,2022,Automatique,essence,Renault,Clio,5,Non,Excellent,22499,6
85000,2010,Automatique,diesel,Volkswagen,Touareg,5,Non,Très bon,32499,12
115000,2019,Manuelle,diesel,Peugeot,208,5,Oui,Très bon,104999,6
94000,2016,Manuelle,diesel,Fiat,500,3,Non,Excellent,7499,5
290000,2019,Manuelle,diesel,Mercedes-Benz,Vito,5,Oui,Très bon,72499,9
81000,2015,Manuelle,diesel,Dacia,Dokker,5,Non,Très bon,184999,6
62000,2011,Manuelle,diesel,Dacia,Logan,5,Non,Excellent,7499,6
65000,2007,Manuelle,diesel,Mitsubishi,L200,5,Oui,Excellent,92499,10
145000,2009,Manuelle,diesel,Mercedes-Benz,220,5,Non,Très bon,2499,9
25000,1992,Manuelle,diesel,Toyota,Corolla,5,Non,Bon,474999,8
155000,2019,Manuelle,diesel,Peugeot,Tepee,5,Oui,Excellent,62499,7
108000,2018,Manuelle,diesel,Dacia,Logan,5,Non,Excellent,92499,6
39000,2002,Manuelle,diesel,Citroen,Xsara,5,Non,Neuf,27499,7
113000,2016,Manuelle,diesel,Peugeot,2008,5,Non,Bon,174999,6
82000,2011,Manuelle,diesel,Seat,Leon,5,Non,Très bon,274999,6
180000,2019,Automatique,diesel,Alfa Romeo,Giulietta,5,Oui,Excellent,77499,6
150000,2011,Manuelle,diesel,BMW,Série 3,3,Non,Excellent,224999,8
210000,2019,Automatique,diesel,Volkswagen,Golf 7,5,Oui,Excellent,57499,8
193000,2014,Automatique,diesel,BMW,Série 5,5,Oui,Excellent,174999,8
168000,2017,Automatique,diesel,Jeep,Cherokee,5,Oui,Très bon,154999,8
265000,2019,Automatique,diesel,Jeep,Grand Cherokee,5,Non,Très bon,97499,12
90000,2010,Manuelle,essence,Skoda,Roomster,5,Oui,Excellent,47499,7
107000,2019,Manuelle,diesel,Fiat,Doblo,5,Oui,Excellent,104999,7
119998,2018,Manuelle,diesel,Ford,Fiesta,5,Oui,Bon,72499,6
185000,2015,Automatique,diesel,Land Rover,Range Rover Evoque,5,Non,Très bon,154999,8
120000,2012,Automatique,diesel,Mercedes-Benz,Classe S,5,Non,Très bon,22499,12
120000,2014,Manuelle,diesel,Dacia,Pick-Up,5,Oui,Bon,164999,6
35000,2002,Automatique,diesel,Mercedes-Benz,270,5,Non,Correct,274999,11
115000,2011,Automatique,essence,Mini,CountryMan,5,Oui,Excellent,124999,9
114000,2017,Manuelle,diesel,Dacia,Sandero,5,Non,Très bon,144999,6
166000,2019,Manuelle,diesel,Dacia,Duster,5,Non,Très bon,114999,6
285000,2019,Automatique,diesel,Land Rover,Range Rover Evoque,5,Non,Excellent,82499,8
375000,2019,Automatique,diesel,Land Rover,Range Rover Evoque,5,Non,Excellent,7499,8
368000,2024,Automatique,diesel,Hyundai,Tucson,5,Oui,Excellent,7499,6
138000,2015,Manuelle,diesel,Ford,C-Max,5,Non,Excellent,104999,7
94000,2019,Manuelle,essence,Toyota,Yaris,5,Non,Excellent,104999,6
158000,2019,Manuelle,diesel,Seat,Leon,5,Oui,Très bon,77499,6
330000,2018,Automatique,diesel,Volkswagen,Touareg,5,Oui,Très bon,224999,12
160000,2016,Automatique,diesel,Jeep,Grand Cherokee,5,Non,Excellent,154999,12
230000,2021,Automatique,diesel,Volkswagen,Caddy,5,Oui,Excellent,104999,8
370000,2017,Automatique,diesel,Mercedes-Benz,220,5,Non,Excellent,144999,9
72000,2008,Automatique,diesel,Seat,Leon,5,Oui,Excellent,274999,8
160000,2019,Manuelle,diesel,Renault,Megane,5,Oui,Excellent,17499,7
125000,2016,Manuelle,diesel,Renault,Kangoo,5,Non,Excellent,2499,6
68000,2011,Manuelle,diesel,Citroen,C3,5,Non,Bon,324999,6
68000,2011,Automatique,diesel,Citroen,C3,5,Non,Bon,324999,6
276000,2022,Automatique,diesel,Hyundai,Tucson,5,Oui,Excellent,62499,6
49000,2009,Manuelle,essence,Peugeot,107,5,Oui,Excellent,164999,6
60000,2012,Manuelle,diesel,Renault,Symbol,5,Oui,Bon,324999,6
240000,2017,Automatique,diesel,BMW,Série 2,3,Non,Excellent,144999,8
198000,2018,Manuelle,diesel,Nissan,Qashqai,5,Non,Excellent,77499,6
52000,2003,Manuelle,essence,Volkswagen,Polo,5,Non,Très bon,224999,8
23000,1985,Manuelle,diesel,Peugeot,205,5,Non,Bon,7499,7
195000,2020,Automatique,diesel,Renault,Megane,5,Non,Excellent,17499,6
120000,2009,Automatique,diesel,Audi,Q5,5,Oui,Très bon,274999,12
190000,2016,Automatique,diesel,Ford,Ranger,5,Oui,Très bon,224999,8
113000,2017,Manuelle,diesel,Dacia,Dokker,5,Oui,Très bon,194999,6
125000,2016,Manuelle,diesel,Seat,Leon,5,Non,Très bon,224999,6
125000,2016,Manuelle,diesel,Seat,Leon,5,Non,Excellent,224999,6
67000,2005,Manuelle,diesel,Volkswagen,Golf 5,5,Oui,Très bon,27499,8
16500,2022,Manuelle,diesel,Dacia,Lodgy,5,Oui,Neuf,87499,6
72000,2013,Manuelle,diesel,Renault,Clio,5,Non,Bon,224999,6
135000,2015,Manuelle,diesel,Seat,Leon,5,Non,Très bon,194999,7
120000,2012,Automatique,essence,BMW,Série 1,3,Non,Excellent,154999,11
360000,2020,Automatique,diesel,Audi,A3,5,Oui,Excellent,62499,8
30000,1987,Manuelle,diesel,Peugeot,205,5,Non,Très bon,2499,7
270000,2019,Automatique,diesel,Audi,A4,5,Oui,Excellent,154999,8
230000,2019,Automatique,diesel,Jeep,Cherokee,5,Non,Excellent,154999,9
180000,2020,Manuelle,diesel,Hyundai,i30,3,Oui,Excellent,12499,6
65000,1997,Manuelle,diesel,Mercedes-Benz,Classe C,5,Non,Excellent,27499,10
195000,2016,Automatique,diesel,Hyundai,Tucson,5,Oui,Neuf,82499,7
27000,1994,Manuelle,diesel,Peugeot,405,5,Non,Excellent,324999,7
130000,2012,Automatique,diesel,Kia,Sportage,5,Non,Excellent,194999,8
155000,2019,Manuelle,diesel,Citroen,C3,5,Oui,Très bon,174999,6
120000,2014,Manuelle,diesel,Ford,Focus,5,Non,Excellent,144999,6
150000,2016,Automatique,diesel,Volkswagen,Jetta,5,Non,Très bon,224999,6
120000,2014,Manuelle,diesel,Ford,Focus,5,Non,Excellent,144999,6
110000,2017,Manuelle,diesel,Renault,Kangoo,5,Non,Excellent,224999,6
210000,2017,Automatique,diesel,Hyundai,Tucson,5,Non,Très bon,2499,6
16000,1985,Manuelle,diesel,Peugeot,205,5,Non,Bon,67499,7
68000,2007,Manuelle,diesel,Hyundai,Tucson,5,Non,Très bon,274999,8
67000,2000,Manuelle,diesel,Volkswagen,Golf 4,5,Non,Très bon,27499,8
269999,2018,Automatique,diesel,Ford,Ranger,5,Oui,Très bon,104999,9
110000,2011,Manuelle,diesel,Renault,Scenic,3,Oui,Correct,114999,6
103000,2017,Manuelle,diesel,Peugeot,208,5,Non,Excellent,144999,6
50000,2004,Automatique,diesel,BMW,Série 7,5,Non,Très bon,12499,12
105000,2016,Manuelle,diesel,Peugeot,208,5,Oui,Très bon,154999,6
70000,2009,Manuelle,diesel,Renault,Kangoo,3,Oui,Très bon,32499,6
53000,2005,Manuelle,essence,Mercedes-Benz,Classe A,5,Non,Excellent,144999,8
157000,2023,Manuelle,diesel,Renault,Clio,5,Oui,Excellent,42499,6
43000,2006,Automatique,diesel,Opel,Sintra,3,Oui,Très bon,17499,8
229000,2023,Automatique,electrique,Smart,ForTwo,3,Oui,Excellent,7499,4
279000,2019,Automatique,diesel,Audi,A4,5,Oui,Excellent,72499,8
72000,2008,Manuelle,diesel,Opel,Corsa,5,Non,Très bon,124999,6
70000,2010,Manuelle,diesel,Renault,Kangoo,5,Oui,Bon,274999,6
258000,2019,Automatique,diesel,Hyundai,Tucson,5,Oui,Excellent,124999,7
78000,2015,Manuelle,diesel,Dacia,Logan,5,Non,Très bon,124999,6
128000,2019,Manuelle,diesel,Dacia,Dokker,5,Oui,Excellent,104999,6
243000,2021,Automatique,diesel,Volkswagen,Passat,5,Non,Excellent,77499,8
190000,2013,Manuelle,diesel,Audi,A3,5,Non,Très bon,224999,8
43000,1994,Manuelle,essence,Suzuki,Carry,5,Non,Excellent,87499,6
225000,2016,Automatique,diesel,BMW,Série 5,5,Non,Excellent,154999,8
325000,2017,Automatique,diesel,Mercedes-Benz,Classe GLC,5,Non,Excellent,134999,9
130000,2016,Manuelle,diesel,Toyota,Auris,5,Non,Excellent,124999,6
175000,2022,Automatique,diesel,Hyundai,Accent,5,Non,Excellent,62499,6
132000,2020,Manuelle,diesel,Renault,Clio,5,Oui,Très bon,104999,6
125999,2018,Manuelle,diesel,Ford,Fiesta,5,Non,Excellent,114999,6
150000,2018,Automatique,diesel,Volkswagen,Golf 7,5,Oui,Très bon,17499,8
52000,1995,Automatique,diesel,Mercedes-Benz,Classe C,5,Non,Bon,424999,8
75000,2010,Manuelle,diesel,Renault,Kangoo,3,Non,Très bon,224999,8
144000,2021,Automatique,diesel,Renault,Clio,5,Oui,Excellent,104999,6
97000,2020,Manuelle,essence,Kia,Picanto,5,Non,Excellent,32499,6
72000,2012,Manuelle,diesel,Dacia,Logan,5,Non,Très bon,274999,6
295000,2022,Automatique,diesel,Jeep,Cherokee,5,Oui,Excellent,37499,9
129000,2014,Manuelle,diesel,Skoda,Octavia,5,Oui,Très bon,154999,8
86000,2008,Automatique,diesel,Volkswagen,Passat,5,Non,Excellent,324999,8
147000,2021,Manuelle,diesel,Renault,Kangoo,5,Non,Neuf,97499,6
53000,2002,Manuelle,diesel,Ford,Focus,5,Non,Très bon,424999,6
380000,2015,Automatique,diesel,Land Rover,Range Rover Sport,5,Non,Bon,174999,12
88000,2011,Manuelle,diesel,Renault,Megane,5,Non,Très bon,224999,6
390000,2020,Automatique,diesel,BMW,Série 3,5,Non,Excellent,62499,8
180000,2018,Manuelle,diesel,Volkswagen,Golf 7,5,Oui,Très bon,124999,8
78000,2009,Automatique,essence,Honda,Accord,5,Non,Excellent,154999,13
60000,2008,Manuelle,essence,Opel,Corsa,5,Non,Bon,104999,7
70000,2014,Manuelle,diesel,Fiat,Doblo,5,Non,Très bon,17499,5
285000,2022,Automatique,diesel,Hyundai,Tucson,5,Oui,Excellent,47499,6
135000,2014,Automatique,diesel,Volvo,S60,5,Non,Très bon,164999,8
60000,2004,Manuelle,diesel,Toyota,Hi Ace,5,Non,Excellent,2499,10
150000,2013,Automatique,diesel,Mercedes-Benz,Classe B,5,Non,Très bon,184999,7
43000,2011,Manuelle,essence,Lifan,320,5,Non,Très bon,37499,8
